"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","rt","stimulus","response","question_order","correct_key","correct","object_num","angle","correct_response","correct_response_key"
"true","false","[]","[]","[]","preload","0","2.0.0","2395","psnoubth5yr","gecko","","","","","","","","","",""
"true","","","","","fullscreen","1","null","7647","psnoubth5yr","gecko","4248","","","","","","","","",""
"","","","","","html-keyboard-response","2","2.0.0","10214","psnoubth5yr","gecko","2565","Welcome to the experiment. Press any key to begin."," ","","","","","","",""
"","","","","","survey-text","3","2.0.0","14606","psnoubth5yr","gecko","4387","","{""participant_id"":""gecko""}","","","","","","",""
"","","","","","html-keyboard-response","4","2.0.0","59824","psnoubth5yr","gecko","45216","
      <p>On each trial, you will see two 3D objects. The object on the left will be your <strong>baseline object</strong>. The object on the right will be the <strong>target object</strong>.</p>
      <p>These objects may be at different orientations from each other.</p> 
      <p>If the two objects are the same, press <strong>F</strong>.</p>
      <p>If the two objects are different, press <strong>J</strong>.</p>
      <p>Please respond as quickly and accurately as possible.</p>
      <p>Press any key to continue.</p>
    "," ","","","","","","",""
"","","","","","survey-multi-choice","5","null","90629","psnoubth5yr","gecko","30799","","{""same_definition"":""The two objects are physically identical."",""different_definition"":""The two objects are physically distinct objects."",""same_key"":""F key"",""different_key"":""J key"",""speed_accuracy"":""Respond as quickly and accurately as possible.""}","[0,1,2,3,4]","","","","","",""
"","","","","","html-keyboard-response","6","2.0.0","94086","psnoubth5yr","gecko","3455","<p><font color='green'>All correct! Press any key to continue.</font></p>"," ","","","","","","",""
"","","","","","html-keyboard-response","8","2.0.0","105312","psnoubth5yr","gecko","11224","There will be 8 practice trials before the real experiment. Press any key to begin."," ","","","","","","",""
"","","","","","html-keyboard-response","9","2.0.0","111723","psnoubth5yr","gecko","6409","<img src=""stimuli/1_100_R.jpg"">","j","","j","true","","","",""
"","","","","","html-keyboard-response","10","2.0.0","112736","psnoubth5yr","gecko","null","<p style=""font-size: 50px; color: green;"">Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","11","2.0.0","116430","psnoubth5yr","gecko","3431","<img src=""stimuli/2_100.jpg"">","f","","f","true","","","",""
"","","","","","html-keyboard-response","12","2.0.0","117436","psnoubth5yr","gecko","null","<p style=""font-size: 50px; color: green;"">Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","13","2.0.0","120832","psnoubth5yr","gecko","3143","<img src=""stimuli/1_50.jpg"">","f","","f","true","","","",""
"","","","","","html-keyboard-response","14","2.0.0","121837","psnoubth5yr","gecko","null","<p style=""font-size: 50px; color: green;"">Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","15","2.0.0","125175","psnoubth5yr","gecko","3079","<img src=""stimuli/2_0.jpg"">","f","","f","true","","","",""
"","","","","","html-keyboard-response","16","2.0.0","126180","psnoubth5yr","gecko","null","<p style=""font-size: 50px; color: green;"">Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","17","2.0.0","131120","psnoubth5yr","gecko","4683","<img src=""stimuli/1_0_R.jpg"">","f","","j","false","","","",""
"","","","","","html-keyboard-response","18","2.0.0","132136","psnoubth5yr","gecko","null","<p style=""font-size: 50px; color: red;"">Incorrect</p>","null","","","","","","",""
"","","","","","html-keyboard-response","19","2.0.0","134901","psnoubth5yr","gecko","2513","<img src=""stimuli/2_50_R.jpg"">","j","","j","true","","","",""
