"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","rt","stimulus","response","question_order","correct_key","correct","object_num","angle","correct_response","correct_response_key"
"true","false","[]","[]","[]","preload","0","2.0.0","5665","pa1cnp5p36p","elk","","","","","","","","","",""
"true","","","","","fullscreen","1","null","9311","pa1cnp5p36p","elk","2632","","","","","","","","",""
"","","","","","html-keyboard-response","2","2.0.0","14274","pa1cnp5p36p","elk","4960","Welcome to the experiment. Press any key to begin."," ","","","","","","",""
"","","","","","survey-text","3","2.0.0","16264","pa1cnp5p36p","elk","1983","","{""participant_id"":""elk""}","","","","","","",""
"","","","","","html-keyboard-response","4","2.0.0","40425","pa1cnp5p36p","elk","24159","
      <p>On each trial, you will see two 3D objects. The object on the left will be your <strong>baseline object</strong>. The object on the right will be the <strong>target object</strong>.</p>
      <p>These objects may be at different orientations from each other.</p> 
      <p>If the two objects are the same, press <strong>F</strong>.</p>
      <p>If the two objects are different, press <strong>J</strong>.</p>
      <p>Please respond as quickly and accurately as possible.</p>
      <p>Press any key to continue.</p>
    "," ","","","","","","",""
"","","","","","survey-multi-choice","5","null","55897","pa1cnp5p36p","elk","15468","","{""same_definition"":""The two objects are physically identical."",""different_definition"":""The two objects are physically distinct objects."",""same_key"":""F key"",""different_key"":""J key"",""speed_accuracy"":""Respond as quickly and accurately as possible.""}","[0,1,2,3,4]","","","","","",""
"","","","","","html-keyboard-response","6","2.0.0","57683","pa1cnp5p36p","elk","1783","<p><font color='green'>All correct! Press any key to continue.</font></p>"," ","","","","","","",""
"","","","","","html-keyboard-response","8","2.0.0","60695","pa1cnp5p36p","elk","3010","There will be 8 practice trials before the real experiment. Press any key to begin."," ","","","","","","",""
"","","","","","html-keyboard-response","9","2.0.0","62979","pa1cnp5p36p","elk","2283","<img src=""stimuli/1_0_R.jpg"">","f","","j","false","","","",""
"","","","","","html-keyboard-response","10","2.0.0","63994","pa1cnp5p36p","elk","null","<p style=""font-size: 50px; color: red;"">Incorrect</p>","null","","","","","","",""
"","","","","","html-keyboard-response","11","2.0.0","67321","pa1cnp5p36p","elk","3060","<img src=""stimuli/2_50_R.jpg"">","j","","j","true","","","",""
"","","","","","html-keyboard-response","12","2.0.0","68331","pa1cnp5p36p","elk","null","<p style=""font-size: 50px; color: green;"">Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","13","2.0.0","69728","pa1cnp5p36p","elk","1134","<img src=""stimuli/2_0.jpg"">","f","","f","true","","","",""
"","","","","","html-keyboard-response","14","2.0.0","70740","pa1cnp5p36p","elk","null","<p style=""font-size: 50px; color: green;"">Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","15","2.0.0","72381","pa1cnp5p36p","elk","1373","<img src=""stimuli/2_100.jpg"">","j","","f","false","","","",""
"","","","","","html-keyboard-response","16","2.0.0","73387","pa1cnp5p36p","elk","null","<p style=""font-size: 50px; color: red;"">Incorrect</p>","null","","","","","","",""
"","","","","","html-keyboard-response","17","2.0.0","75088","pa1cnp5p36p","elk","1434","<img src=""stimuli/1_50.jpg"">","f","","f","true","","","",""
"","","","","","html-keyboard-response","18","2.0.0","76099","pa1cnp5p36p","elk","null","<p style=""font-size: 50px; color: green;"">Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","19","2.0.0","78039","pa1cnp5p36p","elk","1675","<img src=""stimuli/2_150_R.jpg"">","j","","j","true","","","",""
