"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","rt","stimulus","response","question_order","correct_key","correct","object_num","angle","correct_response","correct_response_key"
"true","false","[]","[]","[]","preload","0","2.0.0","2771","pc8ltubhp56","sheep","","","","","","","","","",""
"true","","","","","fullscreen","1","null","5399","pc8ltubhp56","sheep","1623","","","","","","","","",""
"","","","","","html-keyboard-response","2","2.0.0","6195","pc8ltubhp56","sheep","794","Welcome to the experiment. Press any key to begin."," ","","","","","","",""
"","","","","","survey-text","3","2.0.0","8430","pc8ltubhp56","sheep","2230","","{""participant_id"":""sheep""}","","","","","","",""
"","","","","","html-keyboard-response","4","2.0.0","24845","pc8ltubhp56","sheep","16414","
      <p>On each trial, you will see two 3D objects. The object on the left will be your <strong>baseline object</strong>. The object on the right will be the <strong>target object</strong>.</p>
      <p>These objects may be at different orientations from each other.</p> 
      <p>If the two objects are the same, press <strong>F</strong>.</p>
      <p>If the two objects are different, press <strong>J</strong>.</p>
      <p>Please respond as quickly and accurately as possible.</p>
      <p>Press any key to continue.</p>
    "," ","","","","","","",""
"","","","","","survey-multi-choice","5","null","47212","pc8ltubhp56","sheep","22362","","{""same_definition"":""The two objects are physically identical."",""different_definition"":""The two objects are physically distinct objects."",""same_key"":""F key"",""different_key"":""J key"",""speed_accuracy"":""Respond as quickly and accurately as possible.""}","[0,1,2,3,4]","","","","","",""
"","","","","","html-keyboard-response","6","2.0.0","49285","pc8ltubhp56","sheep","2072","<p><font color='green'>All correct! Press any key to continue.</font></p>"," ","","","","","","",""
"","","","","","html-keyboard-response","8","2.0.0","50680","pc8ltubhp56","sheep","1394","There will be 8 practice trials before the real experiment. Press any key to begin."," ","","","","","","",""
"","","","","","html-keyboard-response","9","2.0.0","55203","pc8ltubhp56","sheep","4521","<img src=""stimuli/1_150.jpg"">","f","","f","true","","","",""
"","","","","","html-keyboard-response","10","2.0.0","56206","pc8ltubhp56","sheep","null","<p style=""font-size: 50px; color: green;"">Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","11","2.0.0","59210","pc8ltubhp56","sheep","2751","<img src=""stimuli/2_0.jpg"">","f","","f","true","","","",""
"","","","","","html-keyboard-response","12","2.0.0","60213","pc8ltubhp56","sheep","null","<p style=""font-size: 50px; color: green;"">Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","13","2.0.0","63973","pc8ltubhp56","sheep","3507","<img src=""stimuli/1_100_R.jpg"">","j","","j","true","","","",""
"","","","","","html-keyboard-response","14","2.0.0","64977","pc8ltubhp56","sheep","null","<p style=""font-size: 50px; color: green;"">Correct!</p>","null","","","","","","",""
