"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","rt","stimulus","response","question_order","correct_key","correct","object_num","angle","correct_response","correct_response_key"
"true","false","[]","[]","[]","preload","0","2.0.0","6989","pom4koddl6a","crow","","","","","","","","","",""
"true","","","","","fullscreen","1","null","9096","pom4koddl6a","crow","1104","","","","","","","","",""
"","","","","","html-keyboard-response","2","2.0.0","9791","pom4koddl6a","crow","693","Welcome to the experiment. Press any key to begin."," ","","","","","","",""
"","","","","","survey-text","3","2.0.0","11827","pom4koddl6a","crow","2031","","{""participant_id"":""crow""}","","","","","","",""
"","","","","","html-keyboard-response","4","2.0.0","24660","pom4koddl6a","crow","12832","
      <p>On each trial, you will see two 3D objects. The object on the left will be your <strong>baseline object</strong>. The object on the right will be the <strong>target object</strong>.</p>
      <p>These objects may be at different orientations from each other.</p> 
      <p>If the two objects are the same, press <strong>F</strong>.</p>
      <p>If the two objects are different, press <strong>J</strong>.</p>
      <p>Please respond as quickly and accurately as possible.</p>
      <p>Press any key to continue.</p>
    "," ","","","","","","",""
"","","","","","survey-multi-choice","5","null","40860","pom4koddl6a","crow","16196","","{""same_definition"":""The two objects are physically identical."",""different_definition"":""The two objects are physically distinct objects."",""same_key"":""F key"",""different_key"":""J key"",""speed_accuracy"":""Respond as quickly and accurately as possible.""}","[0,1,2,3,4]","","","","","",""
"","","","","","html-keyboard-response","6","2.0.0","43290","pom4koddl6a","crow","2429","<p><font color='green'>All correct! Press any key to continue.</font></p>"," ","","","","","","",""
"","","","","","html-keyboard-response","8","2.0.0","46807","pom4koddl6a","crow","3515","There will be 8 practice trials before the real experiment. Press any key to begin."," ","","","","","","",""
"","","","","","html-keyboard-response","9","2.0.0","50378","pom4koddl6a","crow","3569","<img src=""stimuli/2_0.jpg"">","f","","f","true","","","",""
"","","","","","html-keyboard-response","10","2.0.0","51381","pom4koddl6a","crow","null","<p style=""font-size: 50px; color: green;"">Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","11","2.0.0","55750","pom4koddl6a","crow","4115","<img src=""stimuli/1_150.jpg"">","f","","f","true","","","",""
"","","","","","html-keyboard-response","12","2.0.0","56752","pom4koddl6a","crow","null","<p style=""font-size: 50px; color: green;"">Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","13","2.0.0","58979","pom4koddl6a","crow","1975","<img src=""stimuli/2_50_R.jpg"">","j","","j","true","","","",""
"","","","","","html-keyboard-response","14","2.0.0","59982","pom4koddl6a","crow","null","<p style=""font-size: 50px; color: green;"">Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","15","2.0.0","61958","pom4koddl6a","crow","1723","<img src=""stimuli/1_0_R.jpg"">","j","","j","true","","","",""
"","","","","","html-keyboard-response","16","2.0.0","62961","pom4koddl6a","crow","null","<p style=""font-size: 50px; color: green;"">Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","17","2.0.0","64986","pom4koddl6a","crow","1772","<img src=""stimuli/1_50.jpg"">","f","","f","true","","","",""
"","","","","","html-keyboard-response","18","2.0.0","65989","pom4koddl6a","crow","null","<p style=""font-size: 50px; color: green;"">Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","19","2.0.0","69351","pom4koddl6a","crow","3110","<img src=""stimuli/1_100_R.jpg"">","j","","j","true","","","",""
"","","","","","html-keyboard-response","20","2.0.0","70354","pom4koddl6a","crow","null","<p style=""font-size: 50px; color: green;"">Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","21","2.0.0","73610","pom4koddl6a","crow","3004","<img src=""stimuli/2_100.jpg"">","f","","f","true","","","",""
"","","","","","html-keyboard-response","22","2.0.0","74612","pom4koddl6a","crow","null","<p style=""font-size: 50px; color: green;"">Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","23","2.0.0","76714","pom4koddl6a","crow","1849","<img src=""stimuli/2_150_R.jpg"">","j","","j","true","","","",""
"","","","","","html-keyboard-response","24","2.0.0","77716","pom4koddl6a","crow","null","<p style=""font-size: 50px; color: green;"">Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","25","2.0.0","81866","pom4koddl6a","crow","3896","We will now begin the real experiment. Unlike the practice, feedback will only appear for incorrect answers, and trials will time out if you take too long. Press any key to begin."," ","","","","","","",""
"","","","","","image-keyboard-response","26","2.0.0","83754","pom4koddl6a","crow","1884","stimuli/14_150.jpg","f","","","true","14","150","same","f"
"","","","","","image-keyboard-response","28","2.0.0","86586","pom4koddl6a","crow","2366","stimuli/8_100.jpg","f","","","true","8","100","same","f"
"","","","","","image-keyboard-response","30","2.0.0","89022","pom4koddl6a","crow","1971","stimuli/3_0_R.jpg","j","","","true","3","0","different","j"
"","","","","","image-keyboard-response","32","2.0.0","91862","pom4koddl6a","crow","2375","stimuli/15_100.jpg","f","","","true","15","100","same","f"
"","","","","","image-keyboard-response","34","2.0.0","94194","pom4koddl6a","crow","1867","stimuli/13_100_R.jpg","j","","","true","13","100","different","j"
"","","","","","image-keyboard-response","36","2.0.0","96398","pom4koddl6a","crow","1739","stimuli/7_0_R.jpg","j","","","true","7","0","different","j"
"","","","","","image-keyboard-response","38","2.0.0","98549","pom4koddl6a","crow","1687","stimuli/18_150.jpg","f","","","true","18","150","same","f"
"","","","","","image-keyboard-response","40","2.0.0","100302","pom4koddl6a","crow","1287","stimuli/18_100_R.jpg","j","","","true","18","100","different","j"
"","","","","","image-keyboard-response","42","2.0.0","102170","pom4koddl6a","crow","1402","stimuli/26_50.jpg","f","","","true","26","50","same","f"
"","","","","","image-keyboard-response","44","2.0.0","104586","pom4koddl6a","crow","1952","stimuli/39_100.jpg","f","","","true","39","100","same","f"
"","","","","","image-keyboard-response","46","2.0.0","106153","pom4koddl6a","crow","1102","stimuli/28_0.jpg","f","","","true","28","0","same","f"
"","","","","","image-keyboard-response","48","2.0.0","109581","pom4koddl6a","crow","2963","stimuli/40_50_R.jpg","j","","","true","40","50","different","j"
"","","","","","image-keyboard-response","50","2.0.0","112718","pom4koddl6a","crow","2672","stimuli/31_100_R.jpg","j","","","true","31","100","different","j"
"","","","","","image-keyboard-response","52","2.0.0","115007","pom4koddl6a","crow","1824","stimuli/9_100.jpg","f","","","true","9","100","same","f"
"","","","","","image-keyboard-response","54","2.0.0","117312","pom4koddl6a","crow","1840","stimuli/18_50.jpg","f","","","true","18","50","same","f"
"","","","","","image-keyboard-response","56","2.0.0","119469","pom4koddl6a","crow","1691","stimuli/32_50_R.jpg","j","","","true","32","50","different","j"
"","","","","","image-keyboard-response","58","2.0.0","121514","pom4koddl6a","crow","1580","stimuli/37_50_R.jpg","j","","","true","37","50","different","j"
"","","","","","image-keyboard-response","60","2.0.0","123059","pom4koddl6a","crow","1080","stimuli/46_0.jpg","f","","","true","46","0","same","f"
"","","","","","image-keyboard-response","62","2.0.0","124929","pom4koddl6a","crow","1406","stimuli/41_150_R.jpg","j","","","true","41","150","different","j"
"","","","","","image-keyboard-response","64","2.0.0","127310","pom4koddl6a","crow","1916","stimuli/17_100_R.jpg","j","","","true","17","100","different","j"
"","","","","","image-keyboard-response","66","2.0.0","129537","pom4koddl6a","crow","1762","stimuli/13_100.jpg","f","","","true","13","100","same","f"
"","","","","","image-keyboard-response","68","2.0.0","131305","pom4koddl6a","crow","1303","stimuli/21_150_R.jpg","f","","","false","21","150","different","j"
"","","","","","html-keyboard-response","69","2.0.0","132771","pom4koddl6a","crow","null","<p style=""font-size: 50px; color: red;"">Incorrect</p>","null","","","","","","",""
"","","","","","image-keyboard-response","70","2.0.0","135197","pom4koddl6a","crow","2424","stimuli/45_100.jpg","f","","","true","45","100","same","f"
"","","","","","image-keyboard-response","72","2.0.0","137181","pom4koddl6a","crow","1518","stimuli/25_0_R.jpg","j","","","true","25","0","different","j"
"","","","","","image-keyboard-response","74","2.0.0","138858","pom4koddl6a","crow","1211","stimuli/13_0.jpg","f","","","true","13","0","same","f"
"","","","","","image-keyboard-response","76","2.0.0","140247","pom4koddl6a","crow","925","stimuli/22_0.jpg","f","","","true","22","0","same","f"
"","","","","","image-keyboard-response","78","2.0.0","141624","pom4koddl6a","crow","913","stimuli/29_0.jpg","f","","","true","29","0","same","f"
"","","","","","image-keyboard-response","80","2.0.0","144048","pom4koddl6a","crow","1960","stimuli/4_150_R.jpg","j","","","true","4","150","different","j"
"","","","","","image-keyboard-response","82","2.0.0","146636","pom4koddl6a","crow","2123","stimuli/6_100.jpg","f","","","true","6","100","same","f"
"","","","","","image-keyboard-response","84","2.0.0","148172","pom4koddl6a","crow","1071","stimuli/28_50_R.jpg","j","","","true","28","50","different","j"
"","","","","","image-keyboard-response","86","2.0.0","149505","pom4koddl6a","crow","867","stimuli/12_0.jpg","f","","","true","12","0","same","f"
"","","","","","image-keyboard-response","88","2.0.0","150852","pom4koddl6a","crow","883","stimuli/24_0.jpg","f","","","true","24","0","same","f"
"","","","","","image-keyboard-response","90","2.0.0","153801","pom4koddl6a","crow","2483","stimuli/46_0_R.jpg","j","","","true","46","0","different","j"
"","","","","","image-keyboard-response","92","2.0.0","156960","pom4koddl6a","crow","2695","stimuli/42_150.jpg","f","","","true","42","150","same","f"
"","","","","","image-keyboard-response","94","2.0.0","160553","pom4koddl6a","crow","3127","stimuli/35_50.jpg","f","","","true","35","50","same","f"
"","","","","","image-keyboard-response","96","2.0.0","161988","pom4koddl6a","crow","971","stimuli/21_0_R.jpg","j","","","true","21","0","different","j"
"","","","","","image-keyboard-response","98","2.0.0","164016","pom4koddl6a","crow","1563","stimuli/37_50.jpg","f","","","true","37","50","same","f"
"","","","","","image-keyboard-response","100","2.0.0","171983","pom4koddl6a","crow","null","stimuli/40_150.jpg","null","","","false","40","150","same","f"
"","","","","","html-keyboard-response","101","2.0.0","173449","pom4koddl6a","crow","null","<p style=""font-size: 50px; color: red;"">Incorrect</p>","null","","","","","","",""
"","","","","","image-keyboard-response","102","2.0.0","175672","pom4koddl6a","crow","2221","stimuli/33_100.jpg","j","","","false","33","100","same","f"
"","","","","","html-keyboard-response","103","2.0.0","177138","pom4koddl6a","crow","null","<p style=""font-size: 50px; color: red;"">Incorrect</p>","null","","","","","","",""
"","","","","","image-keyboard-response","104","2.0.0","178584","pom4koddl6a","crow","1444","stimuli/31_50_R.jpg","j","","","true","31","50","different","j"
"","","","","","image-keyboard-response","106","2.0.0","180304","pom4koddl6a","crow","1255","stimuli/39_50.jpg","f","","","true","39","50","same","f"
"","","","","","image-keyboard-response","108","2.0.0","184059","pom4koddl6a","crow","3290","stimuli/35_150_R.jpg","j","","","true","35","150","different","j"
"","","","","","image-keyboard-response","110","2.0.0","185395","pom4koddl6a","crow","871","stimuli/9_0.jpg","f","","","true","9","0","same","f"
"","","","","","image-keyboard-response","112","2.0.0","187456","pom4koddl6a","crow","1596","stimuli/17_0.jpg","f","","","true","17","0","same","f"
"","","","","","image-keyboard-response","114","2.0.0","189860","pom4koddl6a","crow","1938","stimuli/42_100.jpg","f","","","true","42","100","same","f"
"","","","","","image-keyboard-response","116","2.0.0","192359","pom4koddl6a","crow","2035","stimuli/39_150_R.jpg","f","","","false","39","150","different","j"
"","","","","","html-keyboard-response","117","2.0.0","193824","pom4koddl6a","crow","null","<p style=""font-size: 50px; color: red;"">Incorrect</p>","null","","","","","","",""
"","","","","","image-keyboard-response","118","2.0.0","195383","pom4koddl6a","crow","1557","stimuli/44_50_R.jpg","j","","","true","44","50","different","j"
"","","","","","image-keyboard-response","120","2.0.0","197230","pom4koddl6a","crow","1382","stimuli/9_50_R.jpg","j","","","true","9","50","different","j"
"","","","","","html-keyboard-response","122","2.0.0","203195","pom4koddl6a","crow","5501","You may now take a brief break before the next block. Press any key to continue."," ","","","","","","",""
"","","","","","image-keyboard-response","123","2.0.0","205459","pom4koddl6a","crow","2262","stimuli/17_50.jpg","f","","","true","17","50","same","f"
"","","","","","image-keyboard-response","125","2.0.0","206979","pom4koddl6a","crow","1211","stimuli/29_50_R.jpg","j","","","true","29","50","different","j"
"","","","","","image-keyboard-response","127","2.0.0","209703","pom4koddl6a","crow","2415","stimuli/26_150_R.jpg","j","","","true","26","150","different","j"
"","","","","","image-keyboard-response","129","2.0.0","212987","pom4koddl6a","crow","2976","stimuli/6_50_R.jpg","f","","","false","6","50","different","j"
"","","","","","html-keyboard-response","130","2.0.0","214297","pom4koddl6a","crow","null","<p style=""font-size: 50px; color: red;"">Incorrect</p>","null","","","","","","",""
"","","","","","image-keyboard-response","131","2.0.0","215999","pom4koddl6a","crow","1701","stimuli/7_150.jpg","j","","","false","7","150","same","f"
"","","","","","html-keyboard-response","132","2.0.0","217306","pom4koddl6a","crow","null","<p style=""font-size: 50px; color: red;"">Incorrect</p>","null","","","","","","",""
"","","","","","image-keyboard-response","133","2.0.0","218535","pom4koddl6a","crow","1228","stimuli/28_0_R.jpg","f","","","false","28","0","different","j"
"","","","","","html-keyboard-response","134","2.0.0","219844","pom4koddl6a","crow","null","<p style=""font-size: 50px; color: red;"">Incorrect</p>","null","","","","","","",""
"","","","","","image-keyboard-response","135","2.0.0","222575","pom4koddl6a","crow","2729","stimuli/32_100.jpg","f","","","true","32","100","same","f"
"","","","","","image-keyboard-response","137","2.0.0","226551","pom4koddl6a","crow","3668","stimuli/34_150_R.jpg","j","","","true","34","150","different","j"
"","","","","","image-keyboard-response","139","2.0.0","228411","pom4koddl6a","crow","1551","stimuli/29_100_R.jpg","j","","","true","29","100","different","j"
"","","","","","image-keyboard-response","141","2.0.0","233867","pom4koddl6a","crow","5147","stimuli/32_150.jpg","f","","","true","32","150","same","f"
"","","","","","image-keyboard-response","143","2.0.0","235915","pom4koddl6a","crow","1739","stimuli/9_50.jpg","f","","","true","9","50","same","f"
"","","","","","image-keyboard-response","145","2.0.0","237383","pom4koddl6a","crow","1159","stimuli/41_0_R.jpg","j","","","true","41","0","different","j"
"","","","","","image-keyboard-response","147","2.0.0","238994","pom4koddl6a","crow","1303","stimuli/16_50_R.jpg","j","","","true","16","50","different","j"
"","","","","","image-keyboard-response","149","2.0.0","241246","pom4koddl6a","crow","1943","stimuli/40_100_R.jpg","j","","","true","40","100","different","j"
"","","","","","image-keyboard-response","151","2.0.0","242742","pom4koddl6a","crow","1187","stimuli/48_0.jpg","f","","","true","48","0","same","f"
"","","","","","image-keyboard-response","153","2.0.0","244534","pom4koddl6a","crow","1483","stimuli/16_150.jpg","f","","","true","16","150","same","f"
"","","","","","image-keyboard-response","155","2.0.0","247088","pom4koddl6a","crow","2246","stimuli/34_100_R.jpg","j","","","true","34","100","different","j"
"","","","","","image-keyboard-response","157","2.0.0","248990","pom4koddl6a","crow","1595","stimuli/2_0_R.jpg","f","","","false","2","0","different","j"
