"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","rt","stimulus","response","question_order","correct_key","correct","object_num","angle","correct_response","correct_response_key"
"true","false","[]","[]","[]","preload","0","2.0.0","110","pjw0401eolj","owl","","","","","","","","","",""
"true","","","","","fullscreen","1","null","2394","pjw0401eolj","owl","1282","","","","","","","","",""
"","","","","","html-keyboard-response","2","2.0.0","8059","pjw0401eolj","owl","5662","Welcome to the experiment. Press any key to begin."," ","","","","","","",""
"","","","","","survey-text","3","2.0.0","11642","pjw0401eolj","owl","3579","","{""participant_id"":""owl""}","","","","","","",""
"","","","","","html-keyboard-response","4","2.0.0","23587","pjw0401eolj","owl","11944","
      <p>On each trial, you will see two 3D objects. The object on the left will be your <strong>baseline object</strong>. The object on the right will be the <strong>target object</strong>.</p>
      <p>These objects may be at different orientations from each other.</p> 
      <p>If the two objects are the same, press <strong>F</strong>.</p>
      <p>If the two objects are different, press <strong>J</strong>.</p>
      <p>Please respond as quickly and accurately as possible.</p>
      <p>Press any key to continue.</p>
    "," ","","","","","","",""
"","","","","","survey-multi-choice","5","null","48109","pjw0401eolj","owl","24519","","{""same_definition"":""The two objects are physically identical."",""different_definition"":""The two objects are physically distinct objects."",""same_key"":""F key"",""different_key"":""J key"",""speed_accuracy"":""Respond as quickly and accurately as possible.""}","[0,1,2,3,4]","","","","","",""
"","","","","","html-keyboard-response","6","2.0.0","50711","pjw0401eolj","owl","2600","<p><font color='green'>All correct! Press any key to continue.</font></p>"," ","","","","","","",""
"","","","","","html-keyboard-response","8","2.0.0","55244","pjw0401eolj","owl","4532","There will be 8 practice trials before the real experiment. Press any key to begin."," ","","","","","","",""
"","","","","","html-keyboard-response","9","2.0.0","59933","pjw0401eolj","owl","4688","<img src=""stimuli/2_150_R.jpg"">","j","","j","true","","","",""
"","","","","","html-keyboard-response","10","2.0.0","60935","pjw0401eolj","owl","null","<p style=""font-size: 50px; color: green;"">Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","11","2.0.0","63477","pjw0401eolj","owl","2289","<img src=""stimuli/1_100_R.jpg"">","j","","j","true","","","",""
"","","","","","html-keyboard-response","12","2.0.0","64480","pjw0401eolj","owl","null","<p style=""font-size: 50px; color: green;"">Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","13","2.0.0","66084","pjw0401eolj","owl","1351","<img src=""stimuli/1_0_R.jpg"">","j","","j","true","","","",""
