"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","rt","stimulus","response","question_order","correct_key","correct","object_num","angle","correct_response","correct_response_key"
"true","false","[]","[]","[]","preload","0","2.0.0","1685","ppn1fnylqbl","badger","","","","","","","","","",""
"true","","","","","fullscreen","1","null","3775","ppn1fnylqbl","badger","1087","","","","","","","","",""
"","","","","","html-keyboard-response","2","2.0.0","4874","ppn1fnylqbl","badger","1098","Welcome to the experiment. Press any key to begin."," ","","","","","","",""
"","","","","","survey-text","3","2.0.0","7259","ppn1fnylqbl","badger","2382","","{""participant_id"":""badger""}","","","","","","",""
"","","","","","html-keyboard-response","4","2.0.0","19110","ppn1fnylqbl","badger","11851","
      <p>On each trial, you will see two 3D objects. The object on the left will be your <strong>baseline object</strong>. The object on the right will be the <strong>target object</strong>.</p>
      <p>These objects may be at different orientations from each other.</p> 
      <p>If the two objects are the same, press <strong>F</strong>.</p>
      <p>If the two objects are different, press <strong>J</strong>.</p>
      <p>Please respond as quickly and accurately as possible.</p>
      <p>Press any key to continue.</p>
    "," ","","","","","","",""
"","","","","","survey-multi-choice","5","null","32526","ppn1fnylqbl","badger","13414","","{""same_definition"":""The two objects are physically identical."",""different_definition"":""The two objects are physically distinct objects."",""same_key"":""F key"",""different_key"":""J key"",""speed_accuracy"":""Respond as quickly and accurately as possible.""}","[0,1,2,3,4]","","","","","",""
"","","","","","html-keyboard-response","6","2.0.0","33746","ppn1fnylqbl","badger","1219","<p><font color='green'>All correct! Press any key to continue.</font></p>"," ","","","","","","",""
"","","","","","html-keyboard-response","8","2.0.0","34826","ppn1fnylqbl","badger","1080","There will be 8 practice trials before the real experiment. Press any key to begin."," ","","","","","","",""
"","","","","","html-keyboard-response","9","2.0.0","39994","ppn1fnylqbl","badger","5166","<img src=""stimuli/2_100.jpg"">","j","","f","false","","","",""
"","","","","","html-keyboard-response","10","2.0.0","40996","ppn1fnylqbl","badger","null","<p style=""font-size: 50px; color: red;"">Incorrect</p>","null","","","","","","",""
