"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","rt","stimulus","response","question_order","correct_key","correct","object_num","angle","correct_response","correct_response_key"
"true","false","[]","[]","[]","preload","0","2.0.0","4232","p28lt6j893h","A18534325","","","","","","","","","",""
"true","","","","","fullscreen","1","null","9175","p28lt6j893h","A18534325","3937","","","","","","","","",""
"","","","","","html-keyboard-response","2","2.0.0","10152","p28lt6j893h","A18534325","976","Welcome to the experiment. Press any key to begin."," ","","","","","","",""
"","","","","","survey-text","3","2.0.0","15278","p28lt6j893h","A18534325","5122","","{""participant_id"":""A18534325""}","","","","","","",""
"","","","","","html-keyboard-response","4","2.0.0","23541","p28lt6j893h","A18534325","8262","
      <p>On each trial, you will see two 3D objects. The object on the left will be your <strong>baseline object</strong>. The object on the right will be the <strong>target object</strong>.</p>
      <p>These objects may be at different orientations from each other.</p> 
      <p>If the two objects are the same, press <strong>F</strong>.</p>
      <p>If the two objects are different, press <strong>J</strong>.</p>
      <p>Please respond as quickly and accurately as possible.</p>
      <p>Press any key to continue.</p>
    ","f","","","","","","",""
"","","","","","survey-multi-choice","5","null","45712","p28lt6j893h","A18534325","22169","","{""same_definition"":""The two objects are physically identical."",""different_definition"":""The two objects are physically distinct objects."",""same_key"":""F key"",""different_key"":""J key"",""speed_accuracy"":""Respond as quickly and accurately as possible.""}","[0,1,2,3,4]","","","","","",""
"","","","","","html-keyboard-response","6","2.0.0","47850","p28lt6j893h","A18534325","2130","<p><font color='green'>All correct! Press any key to continue.</font></p>"," ","","","","","","",""
"","","","","","html-keyboard-response","8","2.0.0","50274","p28lt6j893h","A18534325","2422","There will be 8 practice trials before the real experiment. Press any key to begin."," ","","","","","","",""
"","","","","","html-keyboard-response","9","2.0.0","56879","p28lt6j893h","A18534325","6605","<img src=""stimuli/1_150.jpg"">","f","","f","true","","","",""
"","","","","","html-keyboard-response","10","2.0.0","57891","p28lt6j893h","A18534325","null","<p style=""font-size: 50px; color: green;"">Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","11","2.0.0","59810","p28lt6j893h","A18534325","1662","<img src=""stimuli/2_0.jpg"">","f","","f","true","","","",""
"","","","","","html-keyboard-response","12","2.0.0","60822","p28lt6j893h","A18534325","null","<p style=""font-size: 50px; color: green;"">Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","13","2.0.0","64060","p28lt6j893h","A18534325","2974","<img src=""stimuli/1_100_R.jpg"">","f","","j","false","","","",""
"","","","","","html-keyboard-response","14","2.0.0","65064","p28lt6j893h","A18534325","null","<p style=""font-size: 50px; color: red;"">Incorrect</p>","null","","","","","","",""
"","","","","","html-keyboard-response","15","2.0.0","68357","p28lt6j893h","A18534325","3027","<img src=""stimuli/1_50.jpg"">","f","","f","true","","","",""
"","","","","","html-keyboard-response","16","2.0.0","69367","p28lt6j893h","A18534325","null","<p style=""font-size: 50px; color: green;"">Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","17","2.0.0","72586","p28lt6j893h","A18534325","2954","<img src=""stimuli/2_100.jpg"">","j","","f","false","","","",""
"","","","","","html-keyboard-response","18","2.0.0","73601","p28lt6j893h","A18534325","null","<p style=""font-size: 50px; color: red;"">Incorrect</p>","null","","","","","","",""
